,State,Year,HC01_VC38,HC01_VC43,HC03_VC43,HC01_VC44,HC03_VC44,HC01_VC45,HC03_VC45,HC01_VC46,HC03_VC46,HC01_VC47,HC03_VC47,HC01_VC48,HC03_VC48,HC01_VC49,HC03_VC49,HC01_VC50,HC03_VC50,HC01_VC51,HC03_VC51,HC01_VC52,HC03_VC52,HC01_VC53,HC03_VC53,HC01_VC54,HC03_VC54,HC01_VC55,HC03_VC55,HC01_VC56,HC03_VC56,HC01_VC57,HC03_VC57,HC01_VC58,HC03_VC58,HC01_VC59,HC03_VC59,HC01_VC60,HC03_VC60,HC01_VC61,HC03_VC61,HC01_VC62,HC03_VC62,HC01_VC63,HC03_VC63,HC01_VC64,HC03_VC64,HC01_VC65,HC03_VC65,HC01_VC66,HC03_VC66,HC01_VC67,HC03_VC67,HC01_VC68,HC03_VC68,HC01_VC71,HC03_VC71,HC01_VC72,HC03_VC72,HC01_VC73,HC03_VC73,HC01_VC74,HC03_VC74,HC01_VC75,HC03_VC75,HC01_VC76,HC03_VC76,HC01_VC77,HC03_VC77,HC01_VC81,HC03_VC81,HC01_VC82,HC03_VC82,HC01_VC83,HC03_VC83,HC01_VC84,HC03_VC84,HC01_VC85,HC03_VC85,HC01_VC86
319,Delaware,2016,934695,647002,69.2,203027,21.7,3494,0.4,468,0.1,17,0.0,44,0.0,0,0.0,34428,3.7,13648,1.5,8801,0.9,3491,0.4,441,0.0,2289,0.2,1667,0.2,4091,0.4,461,0.0,117,0.0,219,0.0,30,0.0,95,0.0,20452,2.2,25831,2.8,11812,1.3,2534,0.3,3679,0.4,1532,0.2,934695,934695,668801,71.6,220122,23.6,9266,1.0,40276,4.3,1442,0.2,23261,2.5,934695,934695,82662,8.8,32243,3.4,25812,2.8,1913,0.2,22694
320,District of Columbia,2016,659009,266035,40.4,318598,48.3,2174,0.3,292,0.0,23,0.0,46,0.0,70,0.0,24036,3.6,5765,0.9,6345,1.0,3015,0.5,1288,0.2,2558,0.4,1751,0.3,3314,0.5,271,0.0,49,0.0,116,0.0,76,0.0,30,0.0,29650,4.5,18245,2.8,4334,0.7,1250,0.2,5512,0.8,1247,0.2,659009,659009,279981,42.5,327316,49.7,6170,0.9,32063,4.9,1073,0.2,32622,5.0,659009,659009,69106,10.5,11378,1.7,4942,0.7,2901,0.4,49885
321,Florida,2016,19934451,15130748,75.9,3216994,16.1,52904,0.3,9790,0.0,1031,0.0,346,0.0,1107,0.0,521272,2.6,143020,0.7,93333,0.5,99035,0.5,13918,0.1,28627,0.1,70628,0.4,72711,0.4,11288,0.1,3248,0.0,3481,0.0,1469,0.0,3090,0.0,505877,2.5,495368,2.5,163448,0.8,71550,0.4,85800,0.4,11756,0.1,19934451,19934451,15545681,78.0,3461407,17.4,159640,0.8,662401,3.3,38991,0.2,602835,3.0,19934451,19934451,4806854,24.1,676551,3.4,1014340,5.1,1400092,7.0,1715871
322,Georgia,2016,10099320,6039389,59.8,3148134,31.2,28950,0.3,6630,0.1,244,0.0,307,0.0,287,0.0,373983,3.7,121008,1.2,56604,0.6,21927,0.2,8879,0.1,54563,0.5,51523,0.5,59479,0.6,4916,0.0,1339,0.0,745,0.0,1297,0.0,1535,0.0,281491,2.8,222457,2.2,78684,0.8,30855,0.3,36467,0.4,10052,0.1,10099320,10099320,6220737,61.6,3271240,32.4,84912,0.8,433946,4.3,14290,0.1,316703,3.1,10099320,10099320,926990,9.2,551102,5.5,90858,0.9,30846,0.3,254184
323,Hawaii,2016,1413673,353643,25.0,25871,1.8,2715,0.2,511,0.0,10,0.0,247,0.0,51,0.0,537363,38.0,2507,0.2,55366,3.9,209323,14.8,181998,12.9,22924,1.6,10766,0.8,54479,3.9,143973,10.2,90054,6.4,2866,0.2,15472,1.1,35581,2.5,13479,1.0,336629,23.8,5377,0.4,9604,0.7,72398,5.1,1404,0.1,1413673,1413673,603260,42.7,46376,3.3,32621,2.3,798943,56.5,370009,26.2,33837,2.4,1413673,1413673,141827,10.0,42186,3.0,48697,3.4,2204,0.2,48740
324,Idaho,2016,1635483,1493155,91.3,10433,0.6,21454,1.3,1361,0.1,675,0.0,668,0.0,769,0.0,21630,1.3,2345,0.1,4738,0.3,4086,0.2,2926,0.2,1727,0.1,1718,0.1,4090,0.3,2003,0.1,580,0.0,287,0.0,241,0.0,895,0.1,44758,2.7,42050,2.6,5445,0.3,14950,0.9,10524,0.6,341,0.0,1635483,1635483,1532734,93.7,17717,1.1,39372,2.4,34787,2.1,5269,0.3,50615,3.1,1635483,1635483,195589,12.0,169882,10.4,3350,0.2,688,0.0,21669
325,Illinois,2016,12851684,9270907,72.1,1837612,14.3,29399,0.2,3041,0.0,1532,0.0,347,0.0,999,0.0,655799,5.1,224090,1.7,125760,1.0,119344,0.9,18355,0.1,59726,0.5,25856,0.2,82668,0.6,4186,0.0,1369,0.0,1238,0.0,491,0.0,1088,0.0,753559,5.9,300222,2.3,90640,0.7,40527,0.3,67613,0.5,9820,0.1,12851684,12851684,9527064,74.1,1968530,15.3,95706,0.7,748729,5.8,13854,0.1,818644,6.4,12851684,12851684,2136474,16.6,1693104,13.2,202096,1.6,25903,0.2,215371
326,Indiana,2016,6589578,5534759,84.0,608226,9.2,15799,0.2,3628,0.1,948,0.0,306,0.0,531,0.0,130232,2.0,35053,0.5,32462,0.5,12750,0.2,5021,0.1,10345,0.2,8302,0.1,26299,0.4,2746,0.0,816,0.0,760,0.0,565,0.0,605,0.0,151500,2.3,146316,2.2,63917,1.0,27343,0.4,20985,0.3,3427,0.1,6589578,6589578,5668710,86.0,686078,10.4,52854,0.8,157549,2.4,6699,0.1,172009,2.6,6589578,6589578,429522,6.5,320661,4.9,36269,0.6,5705,0.1,66887
327,Iowa,2016,3106589,2823890,90.9,103052,3.3,9951,0.3,738,0.0,366,0.0,158,0.0,1387,0.0,66570,2.1,13073,0.4,13419,0.4,4099,0.1,1451,0.0,6124,0.2,9501,0.3,18903,0.6,2422,0.1,749,0.0,236,0.0,243,0.0,1194,0.0,39410,1.3,61294,2.0,26231,0.8,12191,0.4,11583,0.4,1170,0.0,3106589,3106589,2881780,92.8,133938,4.3,25590,0.8,80648,2.6,4195,0.1,45138,1.5,3106589,3106589,172707,5.6,134532,4.3,6347,0.2,1916,0.1,29912
328,Kansas,2016,2898292,2468923,85.2,167706,5.8,23871,0.8,5349,0.2,293,0.0,1117,0.0,1016,0.0,77605,2.7,15714,0.5,13215,0.5,5408,0.2,2035,0.1,5665,0.2,15572,0.5,19996,0.7,1874,0.1,369,0.0,447,0.0,426,0.0,632,0.0,62283,2.1,96030,3.3,31997,1.1,28419,1.0,13075,0.5,3048,0.1,2898292,2898292,2556975,88.2,210276,7.3,60659,2.1,95785,3.3,5019,0.2,72762,2.5,2898292,2898292,327739,11.3,273150,9.4,11005,0.4,4201,0.1,39383
329,Kentucky,2016,4411989,3859516,87.5,350242,7.9,9052,0.2,3041,0.1,488,0.0,343,0.0,304,0.0,57084,1.3,13605,0.3,9631,0.2,5633,0.1,4428,0.1,4829,0.1,5789,0.1,13169,0.3,2584,0.1,693,0.0,444,0.0,579,0.0,868,0.0,40674,0.9,92837,2.1,43971,1.0,17760,0.4,12234,0.3,2245,0.1,4411989,4411989,3944886,89.4,404697,9.2,32447,0.7,73037,1.7,5077,0.1,50405,1.1,4411989,4411989,146945,3.3,85029,1.9,15175,0.3,12825,0.3,33916
330,Louisiana,2016,4645670,2909290,62.6,1494201,32.2,26403,0.6,2678,0.1,44,0.0,353,0.0,248,0.0,78719,1.7,10584,0.2,12383,0.3,7350,0.2,1509,0.0,4003,0.1,33534,0.7,9356,0.2,1464,0.0,433,0.0,411,0.0,198,0.0,422,0.0,50434,1.1,85159,1.8,29548,0.6,20632,0.4,9975,0.2,4684,0.1,4645670,4645670,2983369,64.2,1539681,33.1,59221,1.3,93947,2.0,3905,0.1,60615,1.3,4645670,4645670,223408,4.8,90637,2.0,14013,0.3,11281,0.2,107477
331,Maine,2016,1329923,1260476,94.8,16303,1.2,8013,0.6,116,0.0,127,0.0,37,0.0,101,0.0,14643,1.1,1694,0.1,3801,0.3,2006,0.2,571,0.0,1102,0.1,2241,0.2,3228,0.2,211,0.0,49,0.0,94,0.0,30,0.0,38,0.0,3151,0.2,27126,2.0,5477,0.4,12773,1.0,5395,0.4,317,0.0,1329923,1329923,1286400,96.7,23322,1.8,22284,1.7,21262,1.6,1202,0.1,4150,0.3,1329923,1329923,19772,1.5,5679,0.4,5529,0.4,1117,0.1,7447
332,Maryland,2016,5959902,3408240,57.2,1765926,29.6,15946,0.3,1849,0.0,274,0.0,406,0.0,195,0.0,362259,6.1,91149,1.5,82300,1.4,47526,0.8,7302,0.1,49159,0.8,27077,0.5,57746,1.0,2792,0.0,790,0.0,707,0.0,362,0.0,933,0.0,218586,3.7,186153,3.1,61501,1.0,18985,0.3,41619,0.7,11795,0.2,5959902,5959902,3557592,59.7,1868805,31.4,61490,1.0,424925,7.1,10233,0.2,242195,4.1,5959902,5959902,550146,9.2,96502,1.6,48870,0.8,13051,0.2,391723
333,Massachusetts,2016,6742143,5343665,79.3,489233,7.3,13931,0.2,935,0.0,229,0.0,206,0.0,144,0.0,411736,6.1,93441,1.4,153605,2.3,12772,0.2,10259,0.2,24687,0.4,46711,0.7,70261,1.0,2002,0.0,631,0.0,471,0.0,264,0.0,636,0.0,278562,4.1,203014,3.0,84659,1.3,20610,0.3,40477,0.6,4538,0.1,6742143,6742143,5522528,81.9,599429,8.9,47859,0.7,465476,6.9,9509,0.1,314493,4.7,6742143,6742143,731739,10.9,45175,0.7,304770,4.5,12825,0.2,368969
334,Michigan,2016,9909600,7817827,78.9,1376446,13.9,52891,0.5,3336,0.0,21502,0.2,249,0.0,568,0.0,276769,2.8,95353,1.0,54701,0.6,24190,0.2,11663,0.1,25559,0.3,17271,0.2,48032,0.5,2492,0.0,1081,0.0,393,0.0,381,0.0,637,0.0,111377,1.1,271798,2.7,95860,1.0,62716,0.6,45316,0.5,13227,0.1,9909600,9909600,8060339,81.3,1510824,15.2,146067,1.5,336081,3.4,10076,0.1,139513,1.4,9909600,9909600,474381,4.8,349202,3.5,44219,0.4,11378,0.1,69582
335,Minnesota,2016,5450868,4597525,84.3,310853,5.7,56904,1.0,599,0.0,35144,0.6,172,0.0,5728,0.1,246819,4.5,40846,0.7,29121,0.5,10250,0.2,3976,0.1,15977,0.3,27575,0.5,119074,2.2,1969,0.0,614,0.0,275,0.0,373,0.0,707,0.0,88296,1.6,148502,2.7,49360,0.9,34297,0.6,33172,0.6,3869,0.1,5450868,5450868,4733097,86.8,375691,6.9,103345,1.9,289804,5.3,7448,0.1,101105,1.9,5450868,5450868,276026,5.1,192523,3.5,13042,0.2,4059,0.1,66402
336,Mississippi,2016,2989192,1764038,59.0,1121327,37.5,13072,0.4,732,0.0,71,0.0,196,0.0,25,0.0,28562,1.0,6047,0.2,5420,0.2,3914,0.1,1402,0.0,2012,0.1,6763,0.2,3004,0.1,492,0.0,147,0.0,112,0.0,73,0.0,160,0.0,26334,0.9,35367,1.2,14348,0.5,7199,0.2,4870,0.2,1698,0.1,2989192,2989192,1794926,60.0,1141232,38.2,23739,0.8,36036,1.2,2014,0.1,29429,1.0,2989192,2989192,86704,2.9,54311,1.8,9568,0.3,1766,0.1,21059
337,Missouri,2016,6059651,5000875,82.5,701896,11.6,25641,0.4,8916,0.1,533,0.0,256,0.0,995,0.0,107953,1.8,25584,0.4,24735,0.4,12288,0.2,3011,0.0,9393,0.2,15960,0.3,16982,0.3,6479,0.1,1835,0.0,917,0.0,1261,0.0,2466,0.0,68766,1.1,148041,2.4,50736,0.8,39692,0.7,22911,0.4,5731,0.1,6059651,6059651,5134072,84.7,770500,12.7,78580,1.3,139411,2.3,13045,0.2,82245,1.4,6059651,6059651,237284,3.9,163235,2.7,14375,0.2,6412,0.1,53262
338,Montana,2016,1023391,911907,89.1,4260,0.4,67222,6.6,559,0.1,3160,0.3,628,0.1,5283,0.5,7481,0.7,407,0.0,1887,0.2,1307,0.1,918,0.1,1435,0.1,435,0.0,1092,0.1,841,0.1,591,0.1,75,0.0,61,0.0,114,0.0,5158,0.5,26522,2.6,3760,0.4,14438,1.4,3525,0.3,432,0.0,1023391,1023391,936991,91.6,9498,0.9,83614,8.2,12642,1.2,2333,0.2,6719,0.7,1023391,1023391,34841,3.4,24414,2.4,2612,0.3,773,0.1,7042
339,Nebraska,2016,1881259,1655708,88.0,88388,4.7,15739,0.8,569,0.0,139,0.0,241,0.0,4857,0.3,39794,2.1,7052,0.4,6378,0.3,2260,0.1,1506,0.1,2867,0.2,8717,0.5,11014,0.6,1305,0.1,423,0.0,311,0.0,134,0.0,437,0.0,36672,1.9,43653,2.3,15010,0.8,10395,0.6,7754,0.4,1357,0.1,1881259,1881259,1695681,90.1,107845,5.7,30002,1.6,49865,2.7,3408,0.2,41453,2.2,1881259,1881259,191802,10.2,145976,7.8,4414,0.2,4661,0.2,36751
340,Nevada,2016,2839172,1933057,68.1,243552,8.6,31927,1.1,1236,0.0,634,0.0,1967,0.1,759,0.0,222612,7.8,11121,0.4,34847,1.2,116313,4.1,10079,0.4,13870,0.5,11435,0.4,24947,0.9,18334,0.6,6974,0.2,4131,0.1,4039,0.1,3190,0.1,260654,9.2,129036,4.5,25707,0.9,15884,0.6,32938,1.2,2704,0.1,2839172,2839172,2036906,71.7,286350,10.1,57287,2.0,280498,9.9,37102,1.3,284299,10.0,2839172,2839172,790497,27.8,603694,21.3,26271,0.9,26252,0.9,134280
341,New Hampshire,2016,1327503,1243594,93.7,17483,1.3,2085,0.2,157,0.0,40,0.0,20,0.0,46,0.0,32094,2.4,9346,0.7,7240,0.5,2584,0.2,877,0.1,2389,0.2,2033,0.2,7625,0.6,229,0.0,86,0.0,84,0.0,36,0.0,23,0.0,7112,0.5,24906,1.9,6309,0.5,7104,0.5,6358,0.5,304,0.0,1327503,1327503,1266943,95.4,25705,1.9,10890,0.8,39774,3.0,1167,0.1,9756,0.7,1327503,1327503,43500,3.3,9642,0.7,12857,1.0,1778,0.1,19223
342,New Jersey,2016,8915456,6075710,68.1,1207221,13.5,18470,0.2,1272,0.0,77,0.0,176,0.0,104,0.0,819208,9.2,349901,3.9,151206,1.7,117521,1.3,13501,0.2,97161,1.1,22543,0.3,67375,0.8,2811,0.0,760,0.0,683,0.0,265,0.0,1103,0.0,566323,6.4,225713,2.5,67869,0.8,18213,0.2,45048,0.5,8707,0.1,8915456,8915456,6251613,70.1,1320790,14.8,60563,0.7,892474,10.0,11909,0.1,624673,7.0,8915456,8915456,1719831,19.3,238309,2.7,470954,5.3,90368,1.0,920200
343,New Mexico,2016,2082669,1530636,73.5,41957,2.0,193295,9.3,1292,0.1,551,0.0,115630,5.6,1012,0.0,29168,1.4,3908,0.2,6249,0.3,6396,0.3,1982,0.1,1925,0.1,4628,0.2,4080,0.2,1340,0.1,542,0.0,160,0.0,186,0.0,452,0.0,218476,10.5,67797,3.3,8767,0.4,16344,0.8,9707,0.5,1942,0.1,2082669,2082669,1585210,76.1,56977,2.7,217890,10.5,46392,2.2,3568,0.2,244641,11.7,2082669,2082669,995831,47.8,647941,31.1,8254,0.4,4042,0.2,335594
344,New York,2016,19697457,12667413,64.3,3073278,15.6,75751,0.4,3635,0.0,547,0.0,329,0.0,309,0.0,1599216,8.1,358647,1.8,677322,3.4,113583,0.6,38222,0.2,130859,0.7,29899,0.2,250684,1.3,7528,0.0,2165,0.0,987,0.0,745,0.0,3631,0.0,1697831,8.6,576440,2.9,158859,0.8,57867,0.3,105028,0.5,21958,0.1,19697457,19697457,13108709,66.6,3356579,17.0,200677,1.0,1770270,9.0,28765,0.1,1864170,9.5,19697457,19697457,3661929,18.6,475579,2.4,1104443,5.6,74770,0.4,2007137
345,North Carolina,2016,9940828,6882915,69.2,2137131,21.5,117479,1.2,15589,0.2,891,0.0,572,0.0,690,0.0,254550,2.6,76306,0.8,44040,0.4,21303,0.2,6225,0.1,19736,0.2,33214,0.3,53726,0.5,6588,0.1,2095,0.0,1486,0.0,637,0.0,2370,0.0,298795,3.0,243370,2.4,87287,0.9,41303,0.4,35376,0.4,17960,0.2,9940828,9940828,7087472,71.3,2273010,22.9,194472,2.0,307524,3.1,15508,0.2,329774,3.3,9940828,9940828,884763,8.9,525071,5.3,90061,0.9,23792,0.2,245839
346,North Dakota,2016,736162,649730,88.3,14761,2.0,38369,5.2,267,0.0,16070,2.2,252,0.0,10873,1.5,9296,1.3,1731,0.2,1794,0.2,1686,0.2,269,0.0,507,0.1,745,0.1,2564,0.3,336,0.0,127,0.0,113,0.0,47,0.0,49,0.0,5691,0.8,17979,2.4,3309,0.4,8610,1.2,2527,0.3,328,0.0,736162,736162,666676,90.6,19443,2.6,48021,6.5,12497,1.7,1234,0.2,7238,1.0,736162,736162,22997,3.1,16378,2.2,1565,0.2,303,0.0,4751
347,Ohio,2016,11586941,9519506,82.2,1421943,12.3,21459,0.2,4894,0.0,544,0.0,617,0.0,768,0.0,224520,1.9,73098,0.6,54350,0.5,16745,0.1,10127,0.1,16074,0.1,15074,0.1,39052,0.3,3248,0.0,1199,0.0,553,0.0,416,0.0,1080,0.0,98088,0.8,298177,2.6,139975,1.2,49619,0.4,42070,0.4,11565,0.1,11586941,11586941,9789856,84.5,1600622,13.8,99097,0.9,281256,2.4,10812,0.1,126039,1.1,11586941,11586941,400932,3.5,192026,1.7,114036,1.0,9541,0.1,85329
348,Oklahoma,2016,3875589,2823497,72.9,281295,7.3,286231,7.4,110276,2.8,377,0.0,1182,0.0,1083,0.0,77541,2.0,13421,0.3,11298,0.3,6428,0.2,2469,0.1,6386,0.2,19801,0.5,17738,0.5,4969,0.1,1079,0.0,677,0.0,335,0.0,2878,0.1,102292,2.6,299764,7.7,35212,0.9,195762,5.1,15512,0.4,18966,0.5,3875589,3875589,3095795,79.9,349542,9.0,516670,13.3,100332,2.6,9237,0.2,119449,3.1,3875589,3875589,381467,9.8,315277,8.1,13385,0.3,2770,0.1,50035
349,Oregon,2016,3982267,3387825,85.1,74012,1.9,45233,1.1,3435,0.1,1497,0.0,432,0.0,1128,0.0,160155,4.0,20307,0.5,37895,1.0,17466,0.4,13386,0.3,15582,0.4,27950,0.7,27569,0.7,14936,0.4,3887,0.1,1430,0.0,1948,0.0,7671,0.2,124565,3.1,175541,4.4,23398,0.6,65540,1.6,41457,1.0,2151,0.1,3982267,3982267,3549514,89.1,108436,2.7,123385,3.1,217489,5.5,30528,0.8,143936,3.6,3982267,3982267,494806,12.4,416105,10.4,11859,0.3,5137,0.1,61705
350,Pennsylvania,2016,12783977,10402743,81.4,1410563,11.0,24947,0.2,3096,0.0,361,0.0,264,0.0,635,0.0,401979,3.1,120516,0.9,103565,0.8,24536,0.2,6902,0.1,40258,0.3,42515,0.3,63687,0.5,4463,0.0,1785,0.0,453,0.0,461,0.0,1764,0.0,253514,2.0,285768,2.2,119694,0.9,37348,0.3,44642,0.3,12680,0.1,12783977,12783977,10648247,83.3,1577690,12.3,94287,0.7,465483,3.6,15038,0.1,294130,2.3,12783977,12783977,843164,6.6,146348,1.1,431155,3.4,19842,0.2,245819
351,Rhode Island,2016,1054491,854026,81.0,68886,6.5,5130,0.5,251,0.0,19,0.0,11,0.0,11,0.0,34598,3.3,5971,0.6,8694,0.8,2957,0.3,975,0.1,1725,0.2,2267,0.2,12009,1.1,575,0.1,111,0.0,220,0.0,69,0.0,175,0.0,61218,5.8,30058,2.9,9071,0.9,3843,0.4,4573,0.4,2306,0.2,1054491,1054491,876862,83.2,84942,8.1,13483,1.3,41078,3.9,2136,0.2,68656,6.5,1054491,1054491,148375,14.1,10654,1.0,37601,3.6,1931,0.2,98189
352,South Carolina,2016,4834605,3252252,67.3,1322368,27.4,15417,0.3,3205,0.1,350,0.0,197,0.0,357,0.0,68553,1.4,15605,0.3,13516,0.3,11228,0.2,2291,0.0,6033,0.1,7535,0.2,12345,0.3,2784,0.1,520,0.0,865,0.0,311,0.0,1088,0.0,73149,1.5,100082,2.1,40812,0.8,18415,0.4,13775,0.3,5672,0.1,4834605,4834605,3338164,69.0,1379227,28.5,44677,0.9,88898,1.8,5717,0.1,84843,1.8,4834605,4834605,258361,5.3,145551,3.0,33767,0.7,7514,0.2,71529
353,South Dakota,2016,851058,721410,84.8,14078,1.7,74187,8.7,196,0.0,727,0.1,350,0.0,63626,7.5,11351,1.3,1055,0.1,2143,0.3,1396,0.2,253,0.0,1007,0.1,878,0.1,4619,0.5,313,0.0,62,0.0,109,0.0,55,0.0,87,0.0,7480,0.9,22239,2.6,4483,0.5,11538,1.4,2144,0.3,706,0.1,851058,851058,742183,87.2,20025,2.4,87437,10.3,14449,1.7,1221,0.1,8998,1.1,851058,851058,29187,3.4,18918,2.2,1917,0.2,603,0.1,7749
354,Tennessee,2016,6548009,5096733,77.8,1100577,16.8,18757,0.3,5859,0.1,324,0.0,181,0.0,514,0.0,105368,1.6,27289,0.4,17221,0.3,10918,0.2,4870,0.1,11159,0.2,11719,0.2,22192,0.3,3299,0.1,828,0.0,725,0.0,816,0.0,930,0.0,90065,1.4,133210,2.0,48914,0.7,36145,0.6,18782,0.3,3565,0.1,6548009,6548009,5218121,79.7,1163162,17.8,64236,1.0,132015,2.0,8900,0.1,103505,1.6,6548009,6548009,327345,5.0,210364,3.2,27979,0.4,11253,0.2,77749
355,Texas,2016,26956435,20174403,74.8,3221133,11.9,128145,0.5,16147,0.1,928,0.0,3908,0.0,2226,0.0,1175423,4.4,331510,1.2,195903,0.7,122973,0.5,21211,0.1,70883,0.3,242524,0.9,190419,0.7,22248,0.1,6599,0.0,5673,0.0,3615,0.0,6361,0.0,1561683,5.8,673400,2.5,166393,0.6,142519,0.5,118773,0.4,22989,0.1,26956435,26956435,20750895,77.0,3474270,12.9,328743,1.2,1352928,5.0,48675,0.2,1721788,6.4,26956435,26956435,10413150,38.6,9060076,33.6,174369,0.6,67656,0.3,1111049
356,Utah,2016,2948427,2572595,87.3,32512,1.1,31686,1.1,743,0.0,143,0.0,15406,0.5,779,0.0,66039,2.2,8632,0.3,13831,0.5,6804,0.2,6883,0.2,6332,0.2,7840,0.3,15717,0.5,26411,0.9,2157,0.1,348,0.0,8891,0.3,15015,0.5,141374,4.8,77810,2.6,11141,0.4,14466,0.5,19974,0.7,707,0.0,2948427,2948427,2643710,89.7,47984,1.6,51286,1.7,93729,3.2,41349,1.4,155637,5.3,2948427,2948427,397915,13.5,291895,9.9,8678,0.3,2418,0.1,94924
357,Vermont,2016,626249,592965,94.7,7404,1.2,1984,0.3,162,0.0,41,0.0,0,0.0,41,0.0,9212,1.5,1402,0.2,2167,0.3,689,0.1,385,0.1,1057,0.2,923,0.1,2589,0.4,206,0.0,107,0.0,39,0.0,5,0.0,55,0.0,2309,0.4,12169,1.9,2151,0.3,5323,0.8,2782,0.4,177,0.0,626249,626249,604449,96.5,10504,1.7,8202,1.3,12537,2.0,686,0.1,2859,0.5,626249,626249,10900,1.7,3480,0.6,2807,0.4,576,0.1,4037
358,Virginia,2016,8310301,5712958,68.7,1596352,19.2,21948,0.3,3564,0.0,363,0.0,387,0.0,427,0.0,502878,6.1,125396,1.5,71837,0.9,72606,0.9,11434,0.1,69101,0.8,60174,0.7,92330,1.1,5494,0.1,1531,0.0,1934,0.0,924,0.0,1105,0.0,190972,2.3,279699,3.4,88401,1.1,31080,0.4,75149,0.9,12917,0.2,8310301,8310301,5949652,71.6,1732611,20.8,82256,1.0,608265,7.3,17364,0.2,224988,2.7,8310301,8310301,725092,8.7,171758,2.1,95249,1.1,19306,0.2,438779
359,Washington,2016,7073146,5470566,77.3,256990,3.6,94026,1.3,3971,0.1,2325,0.0,1467,0.0,2730,0.0,552032,7.8,88139,1.2,118195,1.7,95420,1.3,37643,0.5,62911,0.9,71547,1.0,78177,1.1,44870,0.6,6924,0.1,10063,0.1,12976,0.2,14907,0.2,276959,3.9,377703,5.3,71097,1.0,82841,1.2,106595,1.5,8619,0.1,7073146,7073146,5803653,82.1,370996,5.2,212011,3.0,705221,10.0,82547,1.2,318482,4.5,7073146,7073146,854275,12.1,687634,9.7,31425,0.4,8641,0.1,126575
360,West Virginia,2016,1846092,1725411,93.5,63305,3.4,3281,0.2,1557,0.1,22,0.0,15,0.0,125,0.0,13990,0.8,3238,0.2,3461,0.2,2461,0.1,616,0.0,1245,0.1,1287,0.1,1682,0.1,648,0.0,294,0.0,45,0.0,141,0.0,168,0.0,5731,0.3,33726,1.8,12437,0.7,11997,0.6,3623,0.2,1049,0.1,1846092,1846092,1756930,95.2,79041,4.3,18238,1.0,18835,1.0,1714,0.1,7406,0.4,1846092,1846092,26247,1.4,11585,0.6,5059,0.3,1273,0.1,8330
361,Wisconsin,2016,5754798,4961193,86.2,361730,6.3,51459,0.9,924,0.0,15939,0.3,234,0.0,707,0.0,148077,2.6,27326,0.5,22082,0.4,8825,0.2,2892,0.1,8821,0.2,5323,0.1,72808,1.3,1378,0.0,466,0.0,366,0.0,252,0.0,294,0.0,105038,1.8,125923,2.2,43149,0.7,30652,0.5,20629,0.4,3687,0.1,5754798,5754798,5076147,88.2,418639,7.3,93303,1.6,175007,3.0,5528,0.1,121328,2.1,5754798,5754798,371205,6.5,269628,4.7,54613,0.9,4557,0.1,42407
362,Wyoming,2016,583029,531851,91.2,6435,1.1,13033,2.2,134,0.0,204,0.0,502,0.1,909,0.2,5385,0.9,704,0.1,1068,0.2,1313,0.2,594,0.1,508,0.1,417,0.1,781,0.1,391,0.1,46,0.0,161,0.0,140,0.0,44,0.0,10403,1.8,15531,2.7,2734,0.5,7039,1.2,1887,0.3,144,0.0,583029,583029,546173,93.7,10117,1.7,21137,3.6,8206,1.4,1399,0.2,12603,2.2,583029,583029,56386,9.7,42915,7.4,1086,0.2,398,0.1,11987
363,Puerto Rico,2016,3529385,2448085,69.4,320087,9.1,11814,0.3,0,0.0,0,0.0,8,0.0,0,0.0,9574,0.3,6271,0.2,1765,0.1,153,0.0,210,0.0,72,0.0,367,0.0,736,0.0,182,0.0,85,0.0,24,0.0,52,0.0,21,0.0,474879,13.5,264764,7.5,225808,6.4,3624,0.1,619,0.0,1456,0.0,3529385,3529385,2703964,76.6,565829,16.0,30509,0.9,11760,0.3,577,0.0,495676,14.0,3529385,3529385,3492166,98.9,12419,0.4,3381643,95.8,14405,0.4,83699
364,Alabama,2017,4850771,3317702,68.4,1287167,26.5,25098,0.5,9673,0.2,110,0.0,166,0.0,154,0.0,62815,1.3,11823,0.2,13122,0.3,5873,0.1,2378,0.0,11630,0.2,9243,0.2,8746,0.2,2213,0.0,417,0.0,1040,0.0,244,0.0,512,0.0,66942,1.4,88834,1.8,28753,0.6,26908,0.6,12356,0.3,4288,0.1,4850771,4850771,3395851,70.0,1328088,27.4,60147,1.2,80895,1.7,4817,0.1,75331,1.6,4850771,4850771,198375,4.1,123596,2.5,17833,0.4,5324,0.1,51622
365,Alaska,2017,738565,481971,65.3,23702,3.2,104995,14.2,714,0.1,653,0.1,225,0.0,427,0.1,45604,6.2,849,0.1,2134,0.3,25855,3.5,1526,0.2,4849,0.7,1208,0.2,9183,1.2,9075,1.2,1565,0.2,481,0.1,5253,0.7,1776,0.2,10505,1.4,62713,8.5,7070,1.0,32667,4.4,8335,1.1,1856,0.3,738565,738565,537924,72.8,36148,4.9,144878,19.6,59965,8.1,13910,1.9,14043,1.9,738565,738565,50162,6.8,27254,3.7,7332,1.0,813,0.1,14763
